sample	ref_genome	chr	start	end	copy_number	status	MWU_test_p_value	KS_test_p_value
AND1702-9.d	S288C.genome.fa	S288C_chrV	572751	583000	0	loss	2.02899818239038e-09	7.92003129745922e-11
AND1702-9.d	S288C.genome.fa	S288C_chrVI	6251	7500	3	gain	0.0027870867521161	0.00508534129855742
AND1702-9.d	S288C.genome.fa	S288C_chrVI	32501	33000	14	gain	0.0143336063870807	0.0366727986202305
AND1702-9.d	S288C.genome.fa	S288C_chrVI	93501	105000	2	gain	5.07278375280617e-16	3.96349619791181e-14
AND1702-9.d	S288C.genome.fa	S288C_chrVI	105001	109500	2	gain	3.63864360302912e-13	6.32827124036339e-15
AND1702-9.d	S288C.genome.fa	S288C_chrVI	182501	187750	2	gain	2.48444569007193e-14	1.22124532708767e-15
AND1702-9.d	S288C.genome.fa	S288C_chrVI	222251	224250	2	gain	1.77116023903635e-06	1.04729879013554e-06
AND1702-9.d	S288C.genome.fa	S288C_chrVI	224251	228250	4	gain	4.8168525101752e-12	3.2085445411667e-14
AND1702-9.d	S288C.genome.fa	S288C_chrVI	228251	232500	2	gain	4.30596683647443e-12	1.0325074129014e-13
AND1702-9.d	S288C.genome.fa	S288C_chrVI	249001	254500	2	gain	1.28250359881485e-12	2.40918396343659e-14
AND1702-9.d	S288C.genome.fa	S288C_chrVI	269501	271250	3	gain	4.9741182752605e-06	1.90446955961043e-06
AND1702-9.d	S288C.genome.fa	S288C_chrVII	269501	274250	3	gain	2.37103606681545e-13	2.14273043752655e-14
AND1702-9.d	S288C.genome.fa	S288C_chrVII	625001	626750	3	gain	0.000179344674137943	7.14111284825236e-05
AND1702-9.d	S288C.genome.fa	S288C_chrVII	902751	907750	2	gain	7.85946627402703e-13	8.78519479385886e-13
AND1702-9.d	S288C.genome.fa	S288C_chrVII	985001	990500	2	gain	2.89799217236915e-13	6.91002810526697e-13
AND1702-9.d	S288C.genome.fa	S288C_chrVII	1064751	1069000	2	gain	3.43276822286745e-12	1.01918473660589e-13
AND1702-9.d	S288C.genome.fa	S288C_chrVIII	485001	493250	2	gain	6.95231627626162e-13	4.99406827003668e-09
AND1702-9.d	S288C.genome.fa	S288C_chrVIII	558501	575500	4	gain	1.76563059840092e-26	0
AND1702-9.d	S288C.genome.fa	S288C_chrIX	438001	439750	3	gain	0.000116214269285644	0.00010169743398758
AND1702-9.d	S288C.genome.fa	S288C_chrX	70251	81000	2	gain	1.24309824183138e-21	0
AND1702-9.d	S288C.genome.fa	S288C_chrX	121251	123250	2	gain	3.37584287048405e-06	9.19745073479916e-06
AND1702-9.d	S288C.genome.fa	S288C_chrX	363751	370500	2	gain	1.23679916408986e-16	0
AND1702-9.d	S288C.genome.fa	S288C_chrX	395001	4e+05	2	gain	4.11868379826644e-14	8.88178419700125e-16
AND1702-9.d	S288C.genome.fa	S288C_chrX	642751	655000	2	gain	1.34093194665335e-31	0
AND1702-9.d	S288C.genome.fa	S288C_chrX	655001	659750	2	gain	1.06204976155773e-09	1.16186404941487e-09
AND1702-9.d	S288C.genome.fa	S288C_chrX	719501	720000	3	gain	0.0146041453445907	0.0372404567361138
AND1702-9.d	S288C.genome.fa	S288C_chrX	732751	734250	0	loss	2.22762613279985e-05	1.24150169918957e-05
AND1702-9.d	S288C.genome.fa	S288C_chrXI	96251	102500	2	gain	4.25928594304725e-15	0
AND1702-9.d	S288C.genome.fa	S288C_chrXI	141751	146500	2	gain	9.55006624314834e-08	5.58980226883499e-07
AND1702-9.d	S288C.genome.fa	S288C_chrXI	169001	173500	2	gain	2.16944858413171e-11	3.09741121640172e-12
AND1702-9.d	S288C.genome.fa	S288C_chrXI	228251	233750	2	gain	1.1020468900042e-14	7.7715611723761e-15
AND1702-9.d	S288C.genome.fa	S288C_chrXI	255751	261500	2	gain	2.36478279400677e-15	1.11022302462516e-16
AND1702-9.d	S288C.genome.fa	S288C_chrXI	275251	282000	2	gain	5.06720209255964e-18	0
AND1702-9.d	S288C.genome.fa	S288C_chrXI	317501	325000	2	gain	2.7494783170504e-16	2.22044604925031e-16
AND1702-9.d	S288C.genome.fa	S288C_chrXI	380251	382750	2	gain	1.47995624945022e-07	5.17500113761393e-07
AND1702-9.d	S288C.genome.fa	S288C_chrXI	515501	523750	2	gain	5.42821668281315e-18	0
AND1702-9.d	S288C.genome.fa	S288C_chrXI	665251	666750	2	gain	0.00859226367095786	0.023412888163506
AND1702-9.d	S288C.genome.fa	S288C_chrXII	105251	105750	8	gain	0.0143660213463627	0.0367354956577862
AND1702-9.d	S288C.genome.fa	S288C_chrXII	249501	256000	2	gain	5.95311468263553e-17	0
AND1702-9.d	S288C.genome.fa	S288C_chrXII	369501	374000	2	gain	1.86708213990382e-09	2.36165642597541e-09
AND1702-9.d	S288C.genome.fa	S288C_chrXII	421251	426500	3	gain	2.0494988895077e-14	1.11022302462516e-16
AND1702-9.d	S288C.genome.fa	S288C_chrXII	485001	487250	2	gain	7.88970758171221e-07	2.71234003479393e-07
AND1702-9.d	S288C.genome.fa	S288C_chrXII	601751	608750	2	gain	4.89409772195182e-17	4.44089209850063e-16
AND1702-9.d	S288C.genome.fa	S288C_chrXII	695501	702000	2	gain	2.89704878603203e-18	0
AND1702-9.d	S288C.genome.fa	S288C_chrXII	726251	728750	0	loss	4.41016598344258e-08	4.26149127097375e-09
AND1702-9.d	S288C.genome.fa	S288C_chrXII	919751	925250	2	gain	1.33304854266417e-15	0
AND1702-9.d	S288C.genome.fa	S288C_chrXII	1010251	1015250	2	gain	3.94496722653928e-14	3.21964677141295e-15
AND1702-9.d	S288C.genome.fa	S288C_chrXIII	66751	73750	2	gain	1.13452895215448e-16	0
AND1702-9.d	S288C.genome.fa	S288C_chrXIII	250501	260250	2	gain	1.15877104924534e-22	0
AND1702-9.d	S288C.genome.fa	S288C_chrXIII	306501	316500	2	gain	3.2265147820987e-20	0
AND1702-9.d	S288C.genome.fa	S288C_chrXIII	411251	417750	2	gain	1.38047882240759e-17	0
AND1702-9.d	S288C.genome.fa	S288C_chrXIII	543251	550000	2	gain	1.41500142508092e-16	0
AND1702-9.d	S288C.genome.fa	S288C_chrXIII	821251	828500	2	gain	1.6076178508933e-19	0
AND1702-9.d	S288C.genome.fa	S288C_chrXIII	929251	930250	0	loss	0.000538052357023387	0.000679123559377048
AND1702-9.d	S288C.genome.fa	S288C_chrXIV	47751	58000	2	gain	3.51571170178347e-22	0
AND1702-9.d	S288C.genome.fa	S288C_chrXIV	189751	195250	2	gain	3.62412182179571e-14	1.77635683940025e-15
AND1702-9.d	S288C.genome.fa	S288C_chrXIV	341251	345750	2	gain	6.24338656527879e-12	1.17350573702879e-13
AND1702-9.d	S288C.genome.fa	S288C_chrXIV	654751	658000	2	gain	6.15050373172334e-10	1.96536120711244e-11
AND1702-9.d	S288C.genome.fa	S288C_chrXV	1	1250	3	gain	0.000574783400186429	0.00073280538361542
AND1702-9.d	S288C.genome.fa	S288C_chrXV	29251	30750	3	gain	2.43769516880219e-05	1.3473732282443e-05
AND1702-9.d	S288C.genome.fa	S288C_chrXV	107751	114000	2	gain	6.51633721328607e-17	0
AND1702-9.d	S288C.genome.fa	S288C_chrXV	159501	164000	2	gain	9.53171996240309e-12	1.38444811170757e-13
AND1702-9.d	S288C.genome.fa	S288C_chrXV	344501	346750	2	gain	6.13550251019966e-06	2.36991548241416e-06
AND1702-9.d	S288C.genome.fa	S288C_chrXV	459501	463500	2	gain	1.64741224422738e-11	5.33462163332388e-13
AND1702-9.d	S288C.genome.fa	S288C_chrXV	477501	483000	2	gain	2.17729755914977e-15	0
AND1702-9.d	S288C.genome.fa	S288C_chrXV	664001	664500	3	gain	0.0145876929884295	0.0370644393579364
AND1702-9.d	S288C.genome.fa	S288C_chrXV	878001	884750	2	gain	3.27261030340166e-12	3.05876657336057e-10
AND1702-9.d	S288C.genome.fa	S288C_chrXV	966751	970000	2	gain	2.21957319878543e-09	1.79702330793674e-09
AND1702-9.d	S288C.genome.fa	S288C_chrXV	985501	991750	2	gain	1.06677577744783e-17	0
AND1702-9.d	S288C.genome.fa	S288C_chrXV	1037251	1041750	2	gain	1.80279001037251e-11	9.76463354618318e-11
AND1702-9.d	S288C.genome.fa	S288C_chrXVI	106501	114250	2	gain	3.72954552737668e-19	0
AND1702-9.d	S288C.genome.fa	S288C_chrXVI	401501	407250	2	gain	1.46436895179638e-13	1.61315405478035e-13
AND1702-9.d	S288C.genome.fa	S288C_chrXVI	423501	437000	2	gain	5.18455795268672e-22	0
AND1702-9.d	S288C.genome.fa	S288C_chrXVI	640251	644000	2	gain	2.25417296547408e-09	9.67186875033832e-09
AND1702-9.d	S288C.genome.fa	S288C_chrXVI	644001	646500	3	gain	5.04919997106828e-08	7.43476735731718e-09
AND1702-9.d	S288C.genome.fa	S288C_chrXVI	646501	648500	2	gain	1.32137957130214e-06	3.68950042739513e-07
AND1702-9.d	S288C.genome.fa	S288C_chrXVI	648501	651000	2	gain	0.0136130455390215	0.00124599509069556
AND1702-9.d	S288C.genome.fa	S288C_chrXVI	829751	835000	2	gain	6.25435342929054e-14	7.54951656745106e-15
AND1702-9.d	S288C.genome.fa	S288C_chrXVI	917251	925250	2	gain	1.70981604452223e-19	0
AND1702-9.d	S288C.genome.fa	S288C_chrXVI	925251	927000	2	gain	5.24005030606456e-06	1.88691859115409e-06
AND1702-9.d	S288C.genome.fa	S288C_chrXVI	927001	942750	0	loss	1.12599852668643e-35	0
AND1702-9.d	SK1.genome.fa	SK1_chrI	3751	13250	0	loss	5.88341373526249e-08	5.6313356200377e-09
AND1702-9.d	SK1.genome.fa	SK1_chrI	16501	28250	3	gain	5.40409841778756e-31	0
AND1702-9.d	SK1.genome.fa	SK1_chrI	113001	120500	2	gain	1.78450594474861e-20	0
AND1702-9.d	SK1.genome.fa	SK1_chrI	190001	197750	3	gain	4.49137118171176e-21	0
AND1702-9.d	SK1.genome.fa	SK1_chrI	201501	205250	0	loss	2.07074261180955e-11	2.00506278247303e-13
AND1702-9.d	SK1.genome.fa	SK1_chrII	175501	184250	2	gain	3.43494458859708e-21	0
AND1702-9.d	SK1.genome.fa	SK1_chrII	214751	228500	2	gain	8.97841431074082e-23	0
AND1702-9.d	SK1.genome.fa	SK1_chrII	458751	467750	2	gain	2.85398426457898e-18	0
AND1702-9.d	SK1.genome.fa	SK1_chrII	496251	501000	2	gain	3.02953395144909e-12	1.35447209004269e-14
AND1702-9.d	SK1.genome.fa	SK1_chrII	703251	703500	5	gain	0.083586052431007	0.270582774756689
AND1702-9.d	SK1.genome.fa	SK1_chrIII	1	14250	2	gain	1.67756088143977e-06	1.94124603059009e-08
AND1702-9.d	SK1.genome.fa	SK1_chrIII	44001	84500	2	gain	2.98564838331115e-62	0
AND1702-9.d	SK1.genome.fa	SK1_chrIII	85251	88250	5	gain	2.11428735025951e-09	8.52450332544663e-11
AND1702-9.d	SK1.genome.fa	SK1_chrIII	321751	330000	2	gain	6.67107653349839e-09	6.4777505581759e-10
AND1702-9.d	SK1.genome.fa	SK1_chrIII	330001	333500	3	gain	0.000702532711829924	7.83382528398713e-05
AND1702-9.d	SK1.genome.fa	SK1_chrIV	47751	57000	2	gain	6.88406467682685e-18	1.11022302462516e-16
AND1702-9.d	SK1.genome.fa	SK1_chrIV	57001	63250	3	gain	5.68469697753973e-14	1.11022302462516e-16
AND1702-9.d	SK1.genome.fa	SK1_chrIV	73251	79750	2	gain	1.97223030531227e-17	0
AND1702-9.d	SK1.genome.fa	SK1_chrIV	420501	424250	2	gain	5.19673831950089e-09	3.03362890363701e-11
AND1702-9.d	SK1.genome.fa	SK1_chrIV	436501	440750	3	gain	1.46698746475611e-12	4.00790511889682e-14
AND1702-9.d	SK1.genome.fa	SK1_chrIV	470501	475750	3	gain	2.97675807935974e-15	0
AND1702-9.d	SK1.genome.fa	SK1_chrIV	631251	636000	2	gain	2.70307284364591e-12	2.43383091458327e-12
AND1702-9.d	SK1.genome.fa	SK1_chrIV	755751	764250	2	gain	1.16351521660736e-14	1.60815805116954e-12
AND1702-9.d	SK1.genome.fa	SK1_chrIV	821501	828000	2	gain	3.85699944824642e-15	6.77236045021345e-15
AND1702-9.d	SK1.genome.fa	SK1_chrIV	853001	857000	3	gain	5.29403716436026e-12	3.47499806707674e-14
AND1702-9.d	SK1.genome.fa	SK1_chrIV	867751	872250	3	gain	2.85248226735086e-13	1.55431223447522e-15
AND1702-9.d	SK1.genome.fa	SK1_chrIV	901251	907250	2	gain	7.67356240186678e-16	2.22044604925031e-16
AND1702-9.d	SK1.genome.fa	SK1_chrIV	963251	964000	3	gain	0.00276789092282671	0.00505049627750809
AND1702-9.d	SK1.genome.fa	SK1_chrIV	1211001	1216250	2	gain	2.56613645948771e-12	1.55209178842597e-13
AND1702-9.d	SK1.genome.fa	SK1_chrIV	1238501	1243500	2	gain	2.44179871123428e-14	1.11022302462516e-16
AND1702-9.d	SK1.genome.fa	SK1_chrIV	1449251	1454750	2	gain	8.33252887176449e-16	0
AND1702-9.d	SK1.genome.fa	SK1_chrV	17751	23250	0	loss	6.69670868449038e-12	5.64215341114505e-13
AND1702-9.d	SK1.genome.fa	SK1_chrV	134501	135750	0	loss	0.000109205888991019	9.29067519932492e-05
AND1702-9.d	SK1.genome.fa	SK1_chrV	139751	146500	2	gain	2.22770865783411e-18	0
AND1702-9.d	SK1.genome.fa	SK1_chrV	209001	215750	2	gain	2.09455250353147e-17	0
AND1702-9.d	SK1.genome.fa	SK1_chrV	352251	358250	2	gain	3.85552822347943e-16	4.44089209850063e-16
AND1702-9.d	SK1.genome.fa	SK1_chrV	477751	491000	2	gain	9.99494938528352e-25	0
AND1702-9.d	SK1.genome.fa	SK1_chrV	491001	498500	2	gain	3.79894950829377e-20	0
AND1702-9.d	SK1.genome.fa	SK1_chrVI	8251	14250	2	gain	2.38933388459825e-11	1.34336985979644e-14
AND1702-9.d	SK1.genome.fa	SK1_chrVI	31251	51250	0	loss	1.47742581700085e-47	0
AND1702-9.d	SK1.genome.fa	SK1_chrVI	124501	129500	2	gain	1.4690989969975e-14	0
AND1702-9.d	SK1.genome.fa	SK1_chrVI	199751	209750	2	gain	3.30012750472333e-24	0
AND1702-9.d	SK1.genome.fa	SK1_chrVI	243751	251500	3	gain	1.06426072174572e-21	0
AND1702-9.d	SK1.genome.fa	SK1_chrVI	251501	254000	2	gain	2.17402972515808e-07	5.92011909494872e-08
AND1702-9.d	SK1.genome.fa	SK1_chrVI	290751	299250	3	gain	0.000253409383521719	1.14862966165141e-05
AND1702-9.d	SK1.genome.fa	SK1_chrVII	1	4000	0	loss	0.000109880933704595	9.28189592901418e-05
AND1702-9.d	SK1.genome.fa	SK1_chrVII	270501	275500	3	gain	8.61620319051386e-14	3.44169137633799e-15
AND1702-9.d	SK1.genome.fa	SK1_chrVII	409251	415000	2	gain	4.30239464922167e-14	2.39697151016571e-13
AND1702-9.d	SK1.genome.fa	SK1_chrVII	616251	621000	3	gain	9.14847528665198e-13	8.32667268468867e-15
AND1702-9.d	SK1.genome.fa	SK1_chrVII	754501	758500	3	gain	5.95331632759252e-12	7.34967642301854e-14
AND1702-9.d	SK1.genome.fa	SK1_chrVII	799501	804750	2	gain	7.91788379702855e-15	0
AND1702-9.d	SK1.genome.fa	SK1_chrVII	888501	893500	2	gain	9.12302317271186e-13	2.29227747894356e-12
AND1702-9.d	SK1.genome.fa	SK1_chrVII	971251	976000	2	gain	8.0064482954027e-12	1.82631687550838e-13
AND1702-9.d	SK1.genome.fa	SK1_chrVII	1053251	1059250	0	loss	9.57502619355337e-11	1.46005429968454e-12
AND1702-9.d	SK1.genome.fa	SK1_chrVIII	1	9750	0	loss	3.74171411715775e-06	1.81741287530457e-06
AND1702-9.d	SK1.genome.fa	SK1_chrVIII	188751	189750	2	gain	0.000779180651114852	0.00138204871417436
AND1702-9.d	SK1.genome.fa	SK1_chrVIII	207001	209000	15	gain	9.69411536420646e-07	2.26609089160057e-07
AND1702-9.d	SK1.genome.fa	SK1_chrVIII	460501	468750	2	gain	1.23595999849882e-12	3.41327743846875e-10
AND1702-9.d	SK1.genome.fa	SK1_chrIX	41001	49500	2	gain	9.71088450807568e-17	1.11022302462516e-16
AND1702-9.d	SK1.genome.fa	SK1_chrIX	285251	286750	0	loss	2.24858946025954e-05	1.25207861839671e-05
AND1702-9.d	SK1.genome.fa	SK1_chrIX	422751	427000	2	gain	8.06347347335586e-06	5.19088796013811e-06
AND1702-9.d	SK1.genome.fa	SK1_chrX	79751	90500	2	gain	1.00363607193179e-21	0
AND1702-9.d	SK1.genome.fa	SK1_chrX	130751	132750	2	gain	3.78878553533372e-06	2.20700913428074e-05
AND1702-9.d	SK1.genome.fa	SK1_chrX	368251	375000	2	gain	7.32689654478988e-17	0
AND1702-9.d	SK1.genome.fa	SK1_chrX	399751	404250	3	gain	1.44395667889338e-12	4.17443857259059e-14
AND1702-9.d	SK1.genome.fa	SK1_chrX	636501	650500	2	gain	3.44083687486277e-36	0
AND1702-9.d	SK1.genome.fa	SK1_chrX	734251	746250	3	gain	2.25646034587141e-07	3.69852103387913e-08
AND1702-9.d	SK1.genome.fa	SK1_chrXI	1	250	0	loss	0.0837618673543406	0.270887503726914
AND1702-9.d	SK1.genome.fa	SK1_chrXI	251	2250	2	gain	0.000783758825902311	0.0011216800681344
AND1702-9.d	SK1.genome.fa	SK1_chrXI	72501	78750	3	gain	1.37021124310895e-17	0
AND1702-9.d	SK1.genome.fa	SK1_chrXI	103001	109250	2	gain	2.34253316853981e-15	2.22044604925031e-16
AND1702-9.d	SK1.genome.fa	SK1_chrXI	148501	153250	2	gain	5.46892378111953e-08	1.17244613440093e-06
AND1702-9.d	SK1.genome.fa	SK1_chrXI	175501	180000	2	gain	3.83603077910001e-10	1.38845457353654e-09
AND1702-9.d	SK1.genome.fa	SK1_chrXI	234251	240750	2	gain	4.20554456462308e-16	3.33066907387547e-16
AND1702-9.d	SK1.genome.fa	SK1_chrXI	262001	268000	2	gain	2.16882663365765e-15	6.66133814775094e-16
AND1702-9.d	SK1.genome.fa	SK1_chrXI	281751	286750	2	gain	6.25545835633014e-13	1.99840144432528e-15
AND1702-9.d	SK1.genome.fa	SK1_chrXI	286751	289750	2	gain	6.65983587046893e-07	2.61000745682693e-06
AND1702-9.d	SK1.genome.fa	SK1_chrXI	329001	336500	2	gain	2.17933728592938e-16	0
AND1702-9.d	SK1.genome.fa	SK1_chrXI	392001	394500	2	gain	1.19154714850921e-07	9.96078117765364e-08
AND1702-9.d	SK1.genome.fa	SK1_chrXI	527751	535500	2	gain	4.98780993209189e-16	0
AND1702-9.d	SK1.genome.fa	SK1_chrXI	630001	635000	2	gain	2.53068213369577e-11	3.56736862272555e-12
AND1702-9.d	SK1.genome.fa	SK1_chrXII	244501	251000	2	gain	4.50108473103493e-17	0
AND1702-9.d	SK1.genome.fa	SK1_chrXII	365001	369250	2	gain	3.73768344137458e-11	1.5703660594113e-11
AND1702-9.d	SK1.genome.fa	SK1_chrXII	416001	421000	3	gain	5.11738964886232e-13	1.11022302462516e-15
AND1702-9.d	SK1.genome.fa	SK1_chrXII	461751	463500	2	gain	7.19275526067209e-06	3.35193769707143e-06
AND1702-9.d	SK1.genome.fa	SK1_chrXII	574001	579250	2	gain	2.22630307234101e-12	2.03148609045911e-12
AND1702-9.d	SK1.genome.fa	SK1_chrXII	661501	667250	3	gain	5.75836101780959e-16	0
AND1702-9.d	SK1.genome.fa	SK1_chrXII	691751	694250	0	loss	4.43676305391834e-08	4.3056318510537e-09
AND1702-9.d	SK1.genome.fa	SK1_chrXII	885001	890500	2	gain	3.44165544952884e-15	5.55111512312578e-16
AND1702-9.d	SK1.genome.fa	SK1_chrXII	964501	970000	2	gain	9.85555234524616e-15	6.66133814775094e-16
AND1702-9.d	SK1.genome.fa	SK1_chrXIII	61251	68000	2	gain	8.50505007968e-17	1.11022302462516e-16
AND1702-9.d	SK1.genome.fa	SK1_chrXIII	177251	177750	96	gain	0.0143658474478957	0.0368047650241476
AND1702-9.d	SK1.genome.fa	SK1_chrXIII	230501	237000	2	gain	1.49067593513877e-15	1.22124532708767e-15
AND1702-9.d	SK1.genome.fa	SK1_chrXIII	283751	293750	2	gain	8.10224299163509e-20	0
AND1702-9.d	SK1.genome.fa	SK1_chrXIII	376001	384000	2	gain	9.82263024472518e-21	0
AND1702-9.d	SK1.genome.fa	SK1_chrXIII	510251	516500	2	gain	7.22796273291782e-16	0
AND1702-9.d	SK1.genome.fa	SK1_chrXIII	790501	794500	2	gain	1.0894027365156e-11	2.30038210702332e-13
AND1702-9.d	SK1.genome.fa	SK1_chrXIV	7251	16250	0	loss	3.03349577110368e-25	0
AND1702-9.d	SK1.genome.fa	SK1_chrXIV	56251	64000	2	gain	4.19687624584463e-18	0
AND1702-9.d	SK1.genome.fa	SK1_chrXIV	199501	205000	2	gain	1.11174922963928e-14	2.1094237467878e-15
AND1702-9.d	SK1.genome.fa	SK1_chrXIV	351001	354750	2	gain	1.58270580507595e-10	2.01763050711179e-11
AND1702-9.d	SK1.genome.fa	SK1_chrXIV	573251	577750	2	gain	1.2789980532354e-11	2.17270645919143e-13
AND1702-9.d	SK1.genome.fa	SK1_chrXIV	670001	673250	2	gain	5.43922141155437e-10	1.42900136168578e-11
AND1702-9.d	SK1.genome.fa	SK1_chrXV	10751	14000	0	loss	4.37641239316102e-10	1.06218367434963e-11
AND1702-9.d	SK1.genome.fa	SK1_chrXV	92501	100250	2	gain	2.66198255009791e-14	0
AND1702-9.d	SK1.genome.fa	SK1_chrXV	140501	144250	2	gain	3.67267575192148e-11	7.38631378283117e-13
AND1702-9.d	SK1.genome.fa	SK1_chrXV	325001	327250	2	gain	6.00071644968506e-06	2.39397657098017e-06
AND1702-9.d	SK1.genome.fa	SK1_chrXV	440251	444750	2	gain	4.36138855100784e-12	2.25364171768661e-12
AND1702-9.d	SK1.genome.fa	SK1_chrXV	459251	464750	3	gain	7.97914577356411e-16	0
AND1702-9.d	SK1.genome.fa	SK1_chrXV	825501	832000	2	gain	3.24268047619931e-15	3.33066907387547e-16
AND1702-9.d	SK1.genome.fa	SK1_chrXV	937001	940500	2	gain	6.83220624317301e-10	1.00049901696764e-09
AND1702-9.d	SK1.genome.fa	SK1_chrXV	950001	956250	2	gain	1.00716949616197e-17	0
AND1702-9.d	SK1.genome.fa	SK1_chrXVI	40501	45500	2	gain	6.34681921072423e-11	1.17519105558017e-10
AND1702-9.d	SK1.genome.fa	SK1_chrXVI	60001	63750	0	loss	2.0619139601867e-11	1.99396055222678e-13
AND1702-9.d	SK1.genome.fa	SK1_chrXVI	105751	113750	2	gain	2.0644912129234e-19	0
AND1702-9.d	SK1.genome.fa	SK1_chrXVI	230001	232250	2	gain	6.89829270596474e-06	7.41855435670846e-06
AND1702-9.d	SK1.genome.fa	SK1_chrXVI	358501	358750	2	gain	0.0866158424419153	0.275797221921911
AND1702-9.d	SK1.genome.fa	SK1_chrXVI	434501	439750	2	gain	4.3060870239713e-12	2.20379270388094e-13
AND1702-9.d	SK1.genome.fa	SK1_chrXVI	450251	453500	2	gain	3.46701718771913e-08	2.12877161898106e-07
AND1702-9.d	SK1.genome.fa	SK1_chrXVI	517251	521750	2	gain	2.81415273015161e-09	2.28838581417534e-09
AND1702-9.d	SK1.genome.fa	SK1_chrXVI	641501	642000	2	gain	0.0358216719233698	0.08399793663557
AND1702-9.d	SK1.genome.fa	SK1_chrXVI	642001	643000	2	gain	0.000705210844211047	0.000893293178443666
AND1702-9.d	SK1.genome.fa	SK1_chrXVI	643001	646000	3	gain	2.27626123188315e-09	1.04362296582394e-10
AND1702-9.d	SK1.genome.fa	SK1_chrXVI	827751	831500	2	gain	3.51536040369984e-09	1.01419550535553e-09
AND1702-9.d	SK1.genome.fa	SK1_chrXVI	916751	920250	2	gain	4.92679400959532e-09	4.42683223411677e-09
AND1702-10.a	S288C.genome.fa	S288C_chrI	13501	24250	0	loss	9.76540058976239e-11	1.51934020919953e-12
AND1702-10.a	S288C.genome.fa	S288C_chrI	25251	27750	3	gain	0.0145964533360676	0.0373133667186433
AND1702-10.a	S288C.genome.fa	S288C_chrI	199251	203000	0	loss	2.16413219873925e-11	2.1049828546893e-13
AND1702-10.a	S288C.genome.fa	S288C_chrI	203001	207250	0	loss	0.0125902987856005	0.00262277516392173
AND1702-10.a	S288C.genome.fa	S288C_chrII	802251	808750	3	gain	4.79286175305489e-10	1.25769394898612e-11
AND1702-10.a	S288C.genome.fa	S288C_chrIII	56501	57000	0	loss	0.0145920120884326	0.0373000128261874
AND1702-10.a	S288C.genome.fa	S288C_chrIII	329001	332000	3	gain	0.000555399389524257	0.000711508650878434
AND1702-10.a	S288C.genome.fa	S288C_chrIII	333001	340750	0	loss	5.07480809887481e-16	0
AND1702-10.a	S288C.genome.fa	S288C_chrIV	512751	520750	0	loss	2.7984943198032e-05	1.81238112637594e-05
AND1702-10.a	S288C.genome.fa	S288C_chrIV	1163751	1167250	0	loss	9.71254875680015e-11	1.49846801633657e-12
AND1702-10.a	S288C.genome.fa	S288C_chrV	6501	10500	0	loss	5.79363296385823e-12	1.48214773787458e-13
AND1702-10.a	S288C.genome.fa	S288C_chrV	116001	117250	0	loss	0.000110524113053128	9.38821005994628e-05
AND1702-10.a	S288C.genome.fa	S288C_chrV	130751	131250	0	loss	0.0148234170225828	0.037993196788323
AND1702-10.a	S288C.genome.fa	S288C_chrVII	1064501	1069250	2	gain	9.11898579044606e-11	1.83852932877926e-13
AND1702-10.a	S288C.genome.fa	S288C_chrVII	1069251	1076250	0	loss	5.77199798799108e-20	0
AND1702-10.a	S288C.genome.fa	S288C_chrVII	1083001	1084250	0	loss	0.000130526269563319	0.000136739728785584
AND1702-10.a	S288C.genome.fa	S288C_chrVIII	106001	106250	9	gain	0.083319836328589	0.270121504324946
AND1702-10.a	S288C.genome.fa	S288C_chrVIII	558501	562000	2	gain	1.10351315714067e-10	2.28561614079581e-12
AND1702-10.a	S288C.genome.fa	S288C_chrVIII	568251	570500	0	loss	2.63694469378477e-05	0.000709855029394801
AND1702-10.a	S288C.genome.fa	S288C_chrVIII	570501	575500	2	gain	1.26322902713723e-08	1.30639943307642e-12
AND1702-10.a	S288C.genome.fa	S288C_chrIX	355751	356000	10	gain	0.083319836328589	0.270121504324946
AND1702-10.a	S288C.genome.fa	S288C_chrX	23001	24250	0	loss	0.00011622017787228	0.000107567925476615
AND1702-10.a	S288C.genome.fa	S288C_chrX	24251	28750	2	gain	2.20328006695562e-10	2.75777956026957e-10
AND1702-10.a	S288C.genome.fa	S288C_chrX	91751	92000	3	gain	0.0840697262265823	0.271421109943351
AND1702-10.a	S288C.genome.fa	S288C_chrX	658501	658750	4	gain	0.0836177518620164	0.27065042410568
AND1702-10.a	S288C.genome.fa	S288C_chrXI	501001	501250	3	gain	0.0838747877136197	0.271083738274631
AND1702-10.a	S288C.genome.fa	S288C_chrXII	483751	484750	32	gain	0.000533274028696557	0.000673336365840438
AND1702-10.a	S288C.genome.fa	S288C_chrXII	726001	729000	0	loss	2.13678098827357e-09	8.38912272982384e-11
AND1702-10.a	S288C.genome.fa	S288C_chrXII	1064001	1065000	0	loss	0.000634618196230758	0.000957289010715456
AND1702-10.a	S288C.genome.fa	S288C_chrXV	725001	725250	2	gain	0.0846987993623507	0.272507591056563
AND1702-10.a	S288C.genome.fa	S288C_chrXVI	120251	120500	3	gain	0.0840557898958228	0.271397001822798
AND1702-10.a	S288C.genome.fa	S288C_chrXVI	925251	927000	2	gain	4.98922304089874e-06	1.79132565591988e-06
AND1702-10.a	SK1.genome.fa	SK1_chrII	152001	152250	3	gain	0.0838596458761042	0.271057544612352
AND1702-10.a	SK1.genome.fa	SK1_chrIII	11001	11750	0	loss	0.00275969792654377	0.00505895015695823
