sample	ref_genome	chr	start	end	copy_number	status	MWU_test_p_value	KS_test_p_value
AND1702-10.c	ref.genome.fa	ref_chrXV	197001	197250	3	gain	0.0840016938974422	0.271303371634521
AND1702-10.c	ref.genome.fa	ref_chrXV	721501	722750	0	loss	0.000110404772565449	9.50756208681902e-05
AND1702-10.c	ref.genome.fa	ref_chrXV	1069501	1074250	0	loss	0.000592615889028749	7.04004851492801e-05
AND1702-10.c	ref.genome.fa	ref_chrXVI	22751	26250	3	gain	4.25176532596145e-09	5.38509570269241e-10
AND1702-10.c	ref.genome.fa	ref_chrXVI	926751	940000	0	loss	3.39467362177564e-33	0
AND1702-10.d	ref.genome.fa	ref_chrI	2751	23750	0	loss	1.34674579116604e-35	0
AND1702-10.d	ref.genome.fa	ref_chrII	162751	163000	3	gain	0.0836038880347421	0.270626379135265
AND1702-10.d	ref.genome.fa	ref_chrII	469501	472250	0	loss	9.70573726073812e-09	6.23292417678556e-10
AND1702-10.d	ref.genome.fa	ref_chrII	694501	695000	7	gain	0.0144241292837597	0.0369278032768832
AND1702-10.d	ref.genome.fa	ref_chrIII	1	500	0	loss	0.0146743779110764	0.037406978624715
AND1702-10.d	ref.genome.fa	ref_chrIII	91001	93250	2	gain	2.9340805889066e-07	7.46981317911732e-08
AND1702-10.d	ref.genome.fa	ref_chrIII	315251	315750	0	loss	0.0145454576783786	0.0370338202138688
AND1702-10.d	ref.genome.fa	ref_chrIV	92501	92750	3	gain	0.0838469865450142	0.271035589703377
AND1702-10.d	ref.genome.fa	ref_chrIV	383501	384500	0	loss	0.00129936778777094	0.00534877657263477
AND1702-10.d	ref.genome.fa	ref_chrIV	512751	521250	0	loss	1.86557318894132e-06	7.2289086572308e-07
AND1702-10.d	ref.genome.fa	ref_chrIV	1156001	1159500	0	loss	9.61959044741244e-11	1.47981626952287e-12
AND1702-10.d	ref.genome.fa	ref_chrV	6251	10250	0	loss	1.7862674855123e-11	1.84530168922947e-12
AND1702-10.d	ref.genome.fa	ref_chrV	115751	117000	0	loss	0.000110021777565827	9.33790645517574e-05
AND1702-10.d	ref.genome.fa	ref_chrVII	89251	90000	0	loss	0.00276652396248764	0.00511653945614532
AND1702-10.d	ref.genome.fa	ref_chrVII	402501	405250	0	loss	0.000541531862621361	0.000682817838698724
AND1702-10.d	ref.genome.fa	ref_chrVII	1064251	1067250	2	gain	2.34223292750422e-09	1.06640585251228e-10
AND1702-10.d	ref.genome.fa	ref_chrVII	1067251	1068750	3	gain	2.30821500229998e-05	1.29531462474963e-05
AND1702-10.d	ref.genome.fa	ref_chrIX	37251	39000	2	gain	4.86641680413734e-06	1.75358049347984e-06
AND1702-10.d	ref.genome.fa	ref_chrX	23001	24000	0	loss	0.000544153890270806	0.000685269051999393
AND1702-10.d	ref.genome.fa	ref_chrX	416751	417000	2	gain	0.0842929893712247	0.271807091925486
AND1702-10.d	ref.genome.fa	ref_chrX	709251	710500	2	gain	0.000120082537322145	0.000101246787648446
AND1702-10.d	ref.genome.fa	ref_chrX	726751	728250	0	loss	2.26449915745679e-05	1.26233748244386e-05
AND1702-10.d	ref.genome.fa	ref_chrXI	15751	16250	0	loss	0.0144131438064561	0.0369476612080563
AND1702-10.d	ref.genome.fa	ref_chrXII	459751	460500	42	gain	0.00270357417789846	0.00496217523272535
AND1702-10.d	ref.genome.fa	ref_chrXII	699751	7e+05	3	gain	0.0839165482797332	0.271156031575236
AND1702-10.d	ref.genome.fa	ref_chrXIII	165251	165500	5	gain	0.0834998778316331	0.270433965476017
AND1702-10.d	ref.genome.fa	ref_chrXIV	752001	753500	2	gain	0.000153134174467921	0.000146420047580365
AND1702-10.d	ref.genome.fa	ref_chrXV	24501	31250	3	gain	2.16292449440087e-07	3.23723610140547e-08
AND1702-10.d	ref.genome.fa	ref_chrXV	85251	85500	3	gain	0.0837496785540085	0.270867036622808
AND1702-10.d	ref.genome.fa	ref_chrXV	197001	197250	2	gain	0.0840418771322276	0.271372925263776
AND1702-10.d	ref.genome.fa	ref_chrXV	721501	722750	0	loss	0.000111155284304533	9.44301076155618e-05
AND1702-10.d	ref.genome.fa	ref_chrXV	1069501	1074250	0	loss	0.000721036673929825	7.06989282767134e-05
AND1702-10.d	ref.genome.fa	ref_chrXVI	120001	120250	3	gain	0.0836524620217448	0.270698559999147
AND1702-10.d	ref.genome.fa	ref_chrXVI	926751	940000	0	loss	2.07354218856099e-35	0
AND1702-11.a	ref.genome.fa	ref_chrI	1	13000	2	gain	2.40158063052052e-28	0
AND1702-11.a	ref.genome.fa	ref_chrI	198501	230000	0	loss	6.2457960797933e-18	0
AND1702-11.a	ref.genome.fa	ref_chrII	162751	163000	3	gain	0.0837639897987695	0.270891820658168
AND1702-11.a	ref.genome.fa	ref_chrII	469501	472250	0	loss	9.58275160159807e-09	6.11188544219488e-10
AND1702-11.a	ref.genome.fa	ref_chrIII	1	250	0	loss	0.0838335535206613	0.271012315936585
AND1702-11.a	ref.genome.fa	ref_chrIII	84501	92500	0	loss	4.70582276502613e-06	1.72745214910286e-06
AND1702-11.a	ref.genome.fa	ref_chrIII	148501	151500	0	loss	2.04377322094133e-09	8.01078092749208e-11
AND1702-11.a	ref.genome.fa	ref_chrIII	306251	314500	4	gain	5.22291824229792e-18	0
AND1702-11.a	ref.genome.fa	ref_chrV	21251	22000	3	gain	0.0144396328684757	0.0368552572270597
AND1702-11.a	ref.genome.fa	ref_chrV	115751	117000	0	loss	0.000109226920432578	9.29219143649407e-05
AND1702-11.a	ref.genome.fa	ref_chrV	148501	148750	2	gain	0.0838335535206613	0.271012315936586
AND1702-11.a	ref.genome.fa	ref_chrV	567001	570250	0	loss	9.60863878693749e-09	6.06987238249701e-10
AND1702-11.a	ref.genome.fa	ref_chrVII	751	2750	3	gain	0.000172887221042634	1.02895088903709e-05
AND1702-11.a	ref.genome.fa	ref_chrVII	89251	90000	0	loss	0.00275521038819182	0.00510568959614321
AND1702-11.a	ref.genome.fa	ref_chrVIII	94001	95000	0	loss	0.000544438948673201	0.000684544229224815
AND1702-11.a	ref.genome.fa	ref_chrVIII	133001	134250	0	loss	0.000115807541364898	0.000103771059099311
AND1702-11.a	ref.genome.fa	ref_chrIX	19501	26000	0	loss	4.57246687408675e-07	5.71505089475011e-06
AND1702-11.a	ref.genome.fa	ref_chrIX	434251	439750	0	loss	5.10566207512761e-13	4.77395900588817e-15
AND1702-11.a	ref.genome.fa	ref_chrX	23001	24000	0	loss	0.000539628091318965	0.000679894719813667
AND1702-11.a	ref.genome.fa	ref_chrXI	15751	16250	0	loss	0.014369328524707	0.0368156047001791
AND1702-11.a	ref.genome.fa	ref_chrXI	665251	666750	0	loss	0.000540524661114379	0.000679894719813667
AND1702-11.a	ref.genome.fa	ref_chrXII	459751	460500	44	gain	0.00270118820712504	0.00495950726478223
AND1702-11.a	ref.genome.fa	ref_chrXII	732001	735000	0	loss	2.06975267807904e-09	8.33594304694429e-11
AND1702-11.a	ref.genome.fa	ref_chrXII	1062001	1065000	0	loss	0.0032426878919005	0.00451048565271617
AND1702-11.a	ref.genome.fa	ref_chrXIII	183501	184000	0	loss	0.0146970355463119	0.0377168690604084
AND1702-11.a	ref.genome.fa	ref_chrXIII	923251	924250	0	loss	0.000549725504311016	0.000697172285738734
AND1702-11.a	ref.genome.fa	ref_chrXIV	235751	236000	4	gain	0.0836111141216434	0.270626868582362
AND1702-11.a	ref.genome.fa	ref_chrXIV	752751	753250	2	gain	0.0145878157794721	0.0370939578239519
AND1702-11.a	ref.genome.fa	ref_chrXIV	783501	784250	0	loss	0.00275055309710576	0.00502264561321597
AND1702-11.a	ref.genome.fa	ref_chrXV	24501	31750	3	gain	9.66863819666958e-09	5.94551741173177e-10
AND1702-11.a	ref.genome.fa	ref_chrXV	31751	39000	2	gain	1.10020381409366e-18	0
AND1702-11.a	ref.genome.fa	ref_chrXVI	22751	25750	2	gain	2.15973741809093e-09	8.21140933027209e-11
AND1702-11.a	ref.genome.fa	ref_chrXVI	120001	120250	2	gain	0.0838335535206613	0.271012315936586
AND1702-11.a	ref.genome.fa	ref_chrXVI	925001	926750	2	gain	4.88647792166049e-06	1.76690363840049e-06
AND1702-11.b	ref.genome.fa	ref_chrI	1	1000	2	gain	0.000547980520891202	0.000686223416891063
AND1702-11.b	ref.genome.fa	ref_chrII	137501	137750	2	gain	0.0840682603894823	0.271418596612713
AND1702-11.b	ref.genome.fa	ref_chrII	801501	802750	0	loss	0.000596023158082884	0.000852229590441622
AND1702-11.b	ref.genome.fa	ref_chrIV	383251	384500	0	loss	0.000197152367522973	0.000369764044574783
AND1702-11.b	ref.genome.fa	ref_chrIV	461501	462500	0	loss	0.000544209562208428	0.00068671438642498
AND1702-11.b	ref.genome.fa	ref_chrIV	1156001	1159500	0	loss	9.43565664661289e-11	1.44306788740778e-12
AND1702-11.b	ref.genome.fa	ref_chrV	6251	10250	0	loss	2.24708463364242e-11	1.61781699148378e-12
AND1702-11.b	ref.genome.fa	ref_chrV	117001	118000	2	gain	0.000570794707507511	0.000734887356010683
AND1702-11.b	ref.genome.fa	ref_chrVI	68751	69000	3	gain	0.0837349134595404	0.270841483754512
AND1702-11.b	ref.genome.fa	ref_chrVII	751	2250	0	loss	2.24865251970861e-05	1.25215492428055e-05
AND1702-11.b	ref.genome.fa	ref_chrVII	402501	405250	0	loss	0.000537629784568256	0.000677927111186194
AND1702-11.b	ref.genome.fa	ref_chrVII	1068751	1084000	0	loss	1.11692531262934e-22	0
AND1702-11.b	ref.genome.fa	ref_chrIX	37251	39000	4	gain	4.68349106784055e-06	1.68878146233897e-06
AND1702-11.b	ref.genome.fa	ref_chrXI	15751	16250	0	loss	0.0143691576873794	0.0368151120561589
AND1702-11.b	ref.genome.fa	ref_chrXI	212251	212500	2	gain	0.0842841172580837	0.271803836131061
AND1702-11.b	ref.genome.fa	ref_chrXII	459751	460500	48	gain	0.00270118408772812	0.00495950192886452
AND1702-11.b	ref.genome.fa	ref_chrXIII	183251	183500	5	gain	0.0834026375918151	0.270265266345897
AND1702-11.b	ref.genome.fa	ref_chrXIV	783501	784250	0	loss	0.00273994170964895	0.00500498116628689
AND1702-11.b	ref.genome.fa	ref_chrXV	1	14750	0	loss	9.72264806683916e-34	0
AND1702-11.b	ref.genome.fa	ref_chrXV	30751	32250	0	loss	2.24801863120361e-05	1.25215492428055e-05
AND1702-11.b	ref.genome.fa	ref_chrXV	197001	197250	3	gain	0.0837765232050142	0.270913573886006
AND1702-11.b	ref.genome.fa	ref_chrXV	326251	326750	0	loss	0.014632539737329	0.0375192569987478
AND1702-11.b	ref.genome.fa	ref_chrXV	1069501	1071250	0	loss	0.24927558538331	0.140142267481919
AND1702-11.b	ref.genome.fa	ref_chrXV	1073251	1074250	0	loss	0.000536585470007617	0.000677927111186194
AND1702-11.c	ref.genome.fa	ref_chrI	13251	23750	0	loss	2.05570028474266e-11	1.97064586870965e-13
AND1702-11.c	ref.genome.fa	ref_chrI	27501	27750	2	gain	0.0841543260709396	0.271567407235264
AND1702-11.c	ref.genome.fa	ref_chrI	198751	202750	0	loss	4.65188411849888e-12	3.13082892944294e-14
AND1702-11.c	ref.genome.fa	ref_chrI	202751	206750	2	gain	0.689912696966904	0.403002782008849
AND1702-11.c	ref.genome.fa	ref_chrII	803001	808000	2	gain	1.53192167639084e-06	1.68168293102067e-06
AND1702-11.c	ref.genome.fa	ref_chrIII	1	500	0	loss	0.0147958232252367	0.037852266958488
AND1702-11.c	ref.genome.fa	ref_chrIII	148501	151500	0	loss	2.0525546460518e-09	8.06276156950503e-11
AND1702-11.c	ref.genome.fa	ref_chrIII	306251	307000	3	gain	0.0144198510993456	0.0368156420662592
AND1702-11.c	ref.genome.fa	ref_chrIII	315251	315750	0	loss	0.0145346272759603	0.0370741045551151
AND1702-11.c	ref.genome.fa	ref_chrIV	17751	18500	0	loss	0.0149268319070684	0.0382330137506788
AND1702-11.c	ref.genome.fa	ref_chrIV	127501	129000	0	loss	2.25704762509041e-05	1.25898045185702e-05
AND1702-11.c	ref.genome.fa	ref_chrIV	461501	462500	0	loss	0.000546014824538333	0.000689721673590604
AND1702-11.c	ref.genome.fa	ref_chrIV	1156001	1159500	0	loss	9.49583294574595e-11	1.45417011765403e-12
AND1702-11.c	ref.genome.fa	ref_chrV	6251	10250	0	loss	1.99453511262561e-11	1.49402712423807e-12
AND1702-11.c	ref.genome.fa	ref_chrV	567001	570250	0	loss	9.68144351038847e-09	6.13613937439084e-10
AND1702-11.c	ref.genome.fa	ref_chrVI	4751	5250	0	loss	0.0144837619119055	0.0369148635836964
AND1702-11.c	ref.genome.fa	ref_chrVII	751	2750	2	gain	0.000153196312647243	1.04586149121122e-05
AND1702-11.c	ref.genome.fa	ref_chrVII	89251	89750	0	loss	0.0148318619561486	0.0381102675892638
AND1702-11.c	ref.genome.fa	ref_chrVII	402501	405250	0	loss	0.000537219122514175	0.00067892127933733
AND1702-11.c	ref.genome.fa	ref_chrVII	977751	978000	3	gain	0.0837640872249556	0.270891993467587
AND1702-11.c	ref.genome.fa	ref_chrVII	1064501	1068750	2	gain	1.79080685540964e-12	1.9284573937739e-13
AND1702-11.c	ref.genome.fa	ref_chrVII	1068751	1076000	0	loss	1.24912202157558e-20	0
AND1702-11.c	ref.genome.fa	ref_chrIX	37251	39250	3	gain	9.99783392068825e-07	2.39912515742624e-07
AND1702-11.c	ref.genome.fa	ref_chrIX	437751	439750	2	gain	6.26752810092809e-06	2.84476316758653e-06
AND1702-11.c	ref.genome.fa	ref_chrX	24501	26000	2	gain	2.30929702268268e-05	1.28153049955282e-05
AND1702-11.c	ref.genome.fa	ref_chrX	27001	28500	2	gain	2.32992542881259e-05	1.30026790159388e-05
AND1702-11.c	ref.genome.fa	ref_chrX	713501	714000	2	gain	0.0145967628666164	0.037147290554836
AND1702-11.c	ref.genome.fa	ref_chrX	726751	728250	0	loss	0.000105839809659365	0.000489335046049311
AND1702-11.c	ref.genome.fa	ref_chrXI	15751	16250	0	loss	0.0143781134709369	0.0368420783000051
AND1702-11.c	ref.genome.fa	ref_chrXII	459751	460500	45	gain	0.00270118816821186	0.00495950766949871
AND1702-11.c	ref.genome.fa	ref_chrXII	489501	489750	0	loss	0.0834931802489179	0.270795605866965
AND1702-11.c	ref.genome.fa	ref_chrXII	732001	735000	0	loss	2.10898976718779e-09	8.93903839838117e-11
AND1702-11.c	ref.genome.fa	ref_chrXIII	165251	165500	2	gain	0.0839938716994398	0.271301919887323
AND1702-11.c	ref.genome.fa	ref_chrXIII	183501	184000	0	loss	0.014764352658844	0.0379064556786458
AND1702-11.c	ref.genome.fa	ref_chrXIV	235751	236000	2	gain	0.0840357054667112	0.271374306759178
AND1702-11.c	ref.genome.fa	ref_chrXV	29251	31250	3	gain	1.00006276524816e-06	2.35312433316537e-07
AND1702-11.c	ref.genome.fa	ref_chrXV	85251	85500	2	gain	0.0844339679962569	0.272050596416483
AND1702-11.c	ref.genome.fa	ref_chrXV	721501	722750	0	loss	0.000110653416092292	9.64425483231945e-05
AND1702-11.c	ref.genome.fa	ref_chrXVI	925001	926750	2	gain	4.96872962235587e-06	1.77803962564393e-06
AND1702-11.c	ref.genome.fa	ref_chrXVI	926751	940000	0	loss	3.81924511234258e-31	0
AND1702-11.d	ref.genome.fa	ref_chrI	2751	23750	0	loss	3.86431460993945e-33	0
AND1702-11.d	ref.genome.fa	ref_chrI	203001	206750	3	gain	0.0646829653217499	0.0295638348981168
AND1702-11.d	ref.genome.fa	ref_chrII	162751	163000	3	gain	0.0837233784872807	0.270821426922348
AND1702-11.d	ref.genome.fa	ref_chrII	469501	472250	0	loss	9.71274939722215e-09	6.04118866043279e-10
AND1702-11.d	ref.genome.fa	ref_chrII	694501	695000	7	gain	0.014393672952921	0.0368491710186297
AND1702-11.d	ref.genome.fa	ref_chrII	801501	808000	2	gain	5.45107318916187e-10	2.07428518805841e-11
AND1702-11.d	ref.genome.fa	ref_chrIII	1	500	0	loss	0.0150422466913744	0.0384149294894771
AND1702-11.d	ref.genome.fa	ref_chrIII	315251	315750	0	loss	0.0147249119784011	0.0375036268895772
AND1702-11.d	ref.genome.fa	ref_chrIV	17751	19000	0	loss	0.00314879814971384	0.00624643554080062
AND1702-11.d	ref.genome.fa	ref_chrIV	127501	129000	0	loss	2.28740227043888e-05	1.27613446556651e-05
AND1702-11.d	ref.genome.fa	ref_chrIV	383251	384500	0	loss	0.000205661828229175	0.000421382122923641
AND1702-11.d	ref.genome.fa	ref_chrIV	513001	521250	0	loss	6.84718830664461e-06	3.10490748156589e-06
AND1702-11.d	ref.genome.fa	ref_chrIV	524501	525250	0	loss	0.00277961630845796	0.00505540702618168
AND1702-11.d	ref.genome.fa	ref_chrV	21251	22000	2	gain	0.014680063490073	0.0374162308204833
AND1702-11.d	ref.genome.fa	ref_chrV	115751	117000	0	loss	0.000110407868786518	9.38080051072765e-05
AND1702-11.d	ref.genome.fa	ref_chrV	434251	434500	2	gain	0.0841283151650122	0.271522395958034
AND1702-11.d	ref.genome.fa	ref_chrVII	751	2750	0	loss	1.00731129830959e-06	2.39601743112772e-07
AND1702-11.d	ref.genome.fa	ref_chrVII	89251	90000	0	loss	0.00277675076051801	0.005140532842694
AND1702-11.d	ref.genome.fa	ref_chrVII	248251	248500	10	gain	0.0833616749154688	0.27019409479778
AND1702-11.d	ref.genome.fa	ref_chrVII	1064251	1068750	2	gain	2.46441319241079e-13	7.7715611723761e-16
AND1702-11.d	ref.genome.fa	ref_chrVII	1081751	1084000	2	gain	2.60653668078572e-05	1.49449769116794e-05
AND1702-11.d	ref.genome.fa	ref_chrVIII	133001	134250	0	loss	0.000119809917298619	0.000112882252815361
AND1702-11.d	ref.genome.fa	ref_chrVIII	193251	194750	0	loss	0.000548221454528646	0.000689763652605535
AND1702-11.d	ref.genome.fa	ref_chrVIII	553501	556250	3	gain	0.000112926218346595	9.65852285605973e-05
AND1702-11.d	ref.genome.fa	ref_chrVIII	556251	557000	0	loss	0.014584046762235	0.0370551041661703
AND1702-11.d	ref.genome.fa	ref_chrIX	19501	26000	0	loss	1.23972281750198e-05	2.12518406095263e-07
AND1702-11.d	ref.genome.fa	ref_chrIX	105751	106000	4	gain	0.0835354125691231	0.270507628181879
AND1702-11.d	ref.genome.fa	ref_chrIX	434251	438500	0	loss	6.31352043369167e-10	1.34786626304617e-11
AND1702-11.d	ref.genome.fa	ref_chrX	23001	24250	0	loss	0.000127439499157845	0.000142202685868176
AND1702-11.d	ref.genome.fa	ref_chrX	24251	26000	2	gain	5.03207482390839e-06	1.93427390271506e-06
AND1702-11.d	ref.genome.fa	ref_chrX	709251	710500	2	gain	0.000124501971269248	0.000114246274993124
AND1702-11.d	ref.genome.fa	ref_chrX	726751	728250	0	loss	4.86166256736561e-05	0.000192903371990294
AND1702-11.d	ref.genome.fa	ref_chrXI	15751	16250	0	loss	0.0144289244821423	0.0369952136831391
AND1702-11.d	ref.genome.fa	ref_chrXI	665251	666750	0	loss	0.000550683268751443	0.000686795543064056
AND1702-11.d	ref.genome.fa	ref_chrXII	459751	460500	34	gain	0.00270119157103022	0.0049595120870215
AND1702-11.d	ref.genome.fa	ref_chrXII	699751	7e+05	2	gain	0.0842543070012669	0.271740206696258
AND1702-11.d	ref.genome.fa	ref_chrXIII	183501	184000	0	loss	0.0148624465947686	0.0381204113276254
AND1702-11.d	ref.genome.fa	ref_chrXIII	923251	924250	0	loss	0.000568124501290393	0.000733649553868787
AND1702-11.d	ref.genome.fa	ref_chrXIV	752751	753500	2	gain	0.00343389397953497	0.00724899142461422
AND1702-11.d	ref.genome.fa	ref_chrXV	1	14750	0	loss	1.0935322346857e-33	0
AND1702-11.d	ref.genome.fa	ref_chrXV	29251	39000	2	gain	1.94978709437625e-21	0
AND1702-11.d	ref.genome.fa	ref_chrXV	197001	197250	2	gain	0.0840024758668823	0.271304712473858
AND1702-11.d	ref.genome.fa	ref_chrXV	721501	722750	0	loss	0.0001104867450022	9.40189155644866e-05
AND1702-11.d	ref.genome.fa	ref_chrXV	1069501	1074250	0	loss	0.000506064770548334	7.10125380543047e-05
AND1702-11.d	ref.genome.fa	ref_chrXVI	22751	25750	2	gain	2.20087946888674e-09	8.55628901064165e-11
AND1702-11.d	ref.genome.fa	ref_chrXVI	120001	120250	3	gain	0.0837512543936016	0.270869727206959
AND1702-11.d	ref.genome.fa	ref_chrXVI	773251	773750	0	loss	0.0150102443799133	0.0385663803019946
AND1702-11.d	ref.genome.fa	ref_chrXVI	926751	940000	0	loss	4.62460725224083e-35	0
AND1702-12.a	ref.genome.fa	ref_chrI	1	13000	3	gain	1.90484876697619e-28	0
AND1702-12.a	ref.genome.fa	ref_chrI	198501	230000	0	loss	3.17029022413341e-16	0
AND1702-12.a	ref.genome.fa	ref_chrII	137501	137750	2	gain	0.0842041243043454	0.271653405331429
AND1702-12.a	ref.genome.fa	ref_chrIII	1	500	0	loss	0.0154170394837396	0.0397246448856127
AND1702-12.a	ref.genome.fa	ref_chrIII	91001	93250	2	gain	2.36227233619499e-07	3.71247494967974e-08
AND1702-12.a	ref.genome.fa	ref_chrIII	308251	314500	4	gain	1.05426686445851e-16	0
AND1702-12.a	ref.genome.fa	ref_chrIV	383501	384500	0	loss	0.00165298947102239	0.0093668429735696
AND1702-12.a	ref.genome.fa	ref_chrIV	524501	525500	0	loss	0.00055951459873171	0.000730101269808991
AND1702-12.a	ref.genome.fa	ref_chrIV	1156001	1159500	0	loss	9.43920807728227e-11	1.44373402122255e-12
AND1702-12.a	ref.genome.fa	ref_chrV	6251	10250	0	loss	1.5340920151545e-10	3.88411525165111e-12
AND1702-12.a	ref.genome.fa	ref_chrV	115751	117000	0	loss	0.000109131913814389	9.26467211024296e-05
AND1702-12.a	ref.genome.fa	ref_chrVI	74251	78750	2	gain	6.35530227926665e-11	4.02688993261791e-12
AND1702-12.a	ref.genome.fa	ref_chrVI	78751	94500	2	gain	1.49898022793442e-42	0
AND1702-12.a	ref.genome.fa	ref_chrVI	94501	112250	2	gain	3.33567660007144e-45	0
AND1702-12.a	ref.genome.fa	ref_chrVI	112251	137500	2	gain	5.40195034345584e-65	0
AND1702-12.a	ref.genome.fa	ref_chrVII	89251	89750	0	loss	0.014594755833753	0.0374076494828831
AND1702-12.a	ref.genome.fa	ref_chrVII	89751	90000	4	gain	0.0834601365807235	0.270364914434162
AND1702-12.a	ref.genome.fa	ref_chrVIII	94001	95000	0	loss	0.000552967674416814	0.00070959689021588
AND1702-12.a	ref.genome.fa	ref_chrVIII	133001	134250	0	loss	0.000118738034019882	0.000109396728248723
AND1702-12.a	ref.genome.fa	ref_chrVIII	193251	194750	0	loss	0.00054213555811927	0.000684167969755456
AND1702-12.a	ref.genome.fa	ref_chrIX	19501	26000	0	loss	4.49065335056456e-08	4.38783387401998e-09
AND1702-12.a	ref.genome.fa	ref_chrIX	312751	324250	2	gain	2.52990857343049e-28	0
AND1702-12.a	ref.genome.fa	ref_chrIX	325001	336250	2	gain	2.45774172739889e-30	0
AND1702-12.a	ref.genome.fa	ref_chrIX	434251	439750	0	loss	7.31605948145821e-12	2.02060590481778e-14
AND1702-12.a	ref.genome.fa	ref_chrX	416751	417000	3	gain	0.0836001026636518	0.270607684054637
AND1702-12.a	ref.genome.fa	ref_chrXI	15751	16250	0	loss	0.0143698761829381	0.0368172041036094
AND1702-12.a	ref.genome.fa	ref_chrXI	440001	440250	4	gain	0.0834601365807235	0.270364914434162
AND1702-12.a	ref.genome.fa	ref_chrXI	665251	666750	0	loss	0.000540362653847571	0.000678989170867506
AND1702-12.a	ref.genome.fa	ref_chrXII	150251	151250	0	loss	0.000595667687186893	0.000766981030672631
AND1702-12.a	ref.genome.fa	ref_chrXII	459751	460500	42	gain	0.00270119968002834	0.00495952458781401
AND1702-12.a	ref.genome.fa	ref_chrXII	732001	735000	0	loss	2.07869257655326e-09	8.4431461822021e-11
AND1702-12.a	ref.genome.fa	ref_chrXIII	165251	165500	2	gain	0.0838314622234224	0.271020757292703
AND1702-12.a	ref.genome.fa	ref_chrXIII	923001	924250	0	loss	0.000127837700191376	0.000143735510913845
AND1702-12.a	ref.genome.fa	ref_chrXV	29251	31500	3	gain	2.0913395031754e-07	3.15071195799987e-08
AND1702-12.a	ref.genome.fa	ref_chrXV	31501	39250	2	gain	3.48980700940317e-21	0
AND1702-12.a	ref.genome.fa	ref_chrXV	721501	722750	0	loss	0.000109824560367857	9.45078802118138e-05
AND1702-12.a	ref.genome.fa	ref_chrXV	1069501	1074250	0	loss	0.000685840140938985	7.03020161082479e-05
AND1702-12.a	ref.genome.fa	ref_chrXVI	23001	25750	3	gain	9.80440101659505e-09	5.9962979026551e-10
AND1702-12.a	ref.genome.fa	ref_chrXVI	120001	120250	2	gain	0.0840070795090375	0.271312615094031
AND1702-12.a	ref.genome.fa	ref_chrXVI	926751	940000	0	loss	1.33103807074266e-34	0
AND1702-12.b	ref.genome.fa	ref_chrI	1	1000	2	gain	0.000554126683234752	0.000696905973765594
AND1702-12.b	ref.genome.fa	ref_chrI	203001	207750	2	gain	0.00156045002715657	0.000595271064935954
AND1702-12.b	ref.genome.fa	ref_chrII	162751	163000	3	gain	0.0838749300472906	0.271083973280849
AND1702-12.b	ref.genome.fa	ref_chrII	469501	472250	0	loss	9.70181581655107e-09	6.23920137776679e-10
AND1702-12.b	ref.genome.fa	ref_chrII	694501	695000	4	gain	0.0144593638177439	0.0370405381453334
AND1702-12.b	ref.genome.fa	ref_chrIII	148501	151500	0	loss	2.08042367047871e-09	8.16697820482659e-11
AND1702-12.b	ref.genome.fa	ref_chrIII	306251	307000	2	gain	0.0145987422735154	0.0371468595270733
AND1702-12.b	ref.genome.fa	ref_chrIII	308251	315750	0	loss	5.34335078868122e-18	0
AND1702-12.b	ref.genome.fa	ref_chrIV	17751	18500	0	loss	0.0149955502108572	0.0383272847739782
AND1702-12.b	ref.genome.fa	ref_chrIV	127501	129000	0	loss	2.2778179291536e-05	1.27188060781158e-05
AND1702-12.b	ref.genome.fa	ref_chrIV	383501	384500	0	loss	0.00133458993893419	0.00567335153781434
AND1702-12.b	ref.genome.fa	ref_chrIV	513001	521250	0	loss	5.79110993540563e-06	2.36382181062478e-06
AND1702-12.b	ref.genome.fa	ref_chrIV	544501	545000	2	gain	0.0149149840901887	0.0379935071963539
AND1702-12.b	ref.genome.fa	ref_chrIV	1156001	1159500	0	loss	9.64087303896119e-11	1.47803991268347e-12
AND1702-12.b	ref.genome.fa	ref_chrV	115751	117000	0	loss	0.000109959630027549	9.32959731378968e-05
AND1702-12.b	ref.genome.fa	ref_chrVII	89251	90000	0	loss	0.00277712671436467	0.00515377837662712
AND1702-12.b	ref.genome.fa	ref_chrVII	402501	405250	0	loss	0.000541416668279108	0.000682820259068628
AND1702-12.b	ref.genome.fa	ref_chrVII	1064251	1067000	2	gain	1.05266187134854e-08	6.73660460748238e-10
AND1702-12.b	ref.genome.fa	ref_chrVII	1067001	1068750	3	gain	4.83452430094205e-06	1.76130931051066e-06
AND1702-12.b	ref.genome.fa	ref_chrVII	1082751	1084000	2	gain	0.000128503343353279	0.000107046961080992
AND1702-12.b	ref.genome.fa	ref_chrVIII	133001	134250	0	loss	0.00011663547518889	0.00010197414674884
AND1702-12.b	ref.genome.fa	ref_chrVIII	193251	194750	0	loss	0.000550784498105522	0.000693669674516784
AND1702-12.b	ref.genome.fa	ref_chrVIII	474501	474750	3	gain	0.0838888452192335	0.271108066531527
AND1702-12.b	ref.genome.fa	ref_chrVIII	555751	556250	2	gain	0.0168285868947699	0.0440961480393156
AND1702-12.b	ref.genome.fa	ref_chrVIII	556251	557000	0	loss	0.0145721030364385	0.0370405381453335
AND1702-12.b	ref.genome.fa	ref_chrIX	37251	39000	3	gain	4.83926998105993e-06	1.74592170709698e-06
